,Level_id,Agg_Level_1,Agg_Level_2,weight,scale
11045,Level11,CA,HOUSEHOLD_2_081,3.7711635544295676e-05,10.861517976031957
11046,Level11,TX,HOUSEHOLD_2_081,1.43989881169129e-05,2.5184696569920844
11047,Level11,WI,HOUSEHOLD_2_081,2.605531183060429e-05,3.323722149410223
11048,Level11,CA,HOUSEHOLD_2_082,7.897165985929625e-05,7.362030905077263
11049,Level11,TX,HOUSEHOLD_2_082,3.9485829929648116e-05,2.6005830903790086
11050,Level11,WI,HOUSEHOLD_2_082,2.369149795778887e-05,1.3506350082827168
11051,Level11,CA,HOUSEHOLD_2_083,0.0002367362261586126,2.515469323544835
11052,Level11,TX,HOUSEHOLD_2_083,2.1279660778302257e-05,0.685244161358811
11053,Level11,WI,HOUSEHOLD_2_083,1.8619703181014477e-05,0.3340391741662255
11054,Level11,CA,HOUSEHOLD_2_084,5.810019718769913e-05,9.264644351464435
11055,Level11,TX,HOUSEHOLD_2_084,1.3670634632399793e-05,2.6286610878661087
11056,Level11,WI,HOUSEHOLD_2_084,2.62020497120996e-05,3.0256276150627617
11057,Level11,CA,HOUSEHOLD_2_085,1.4828529915471908e-05,1.2138211382113822
11058,Level11,TX,HOUSEHOLD_2_085,1.6946891331967896e-05,0.6685621445978879
11059,Level11,WI,HOUSEHOLD_2_085,2.118361416495987e-06,0.3290008123476848
11060,Level11,CA,HOUSEHOLD_2_086,1.2710168498975921e-05,0.6952076677316293
11061,Level11,TX,HOUSEHOLD_2_086,7.414264957735955e-06,0.36591639871382636
11062,Level11,WI,HOUSEHOLD_2_086,3.1775421247439804e-06,0.31626120358514725
11063,Level11,CA,HOUSEHOLD_2_087,1.2710168498975921e-05,0.4626315789473684
11064,Level11,TX,HOUSEHOLD_2_087,6.355084249487961e-06,0.35673127291775797
11065,Level11,WI,HOUSEHOLD_2_087,1.4828529915471908e-05,0.3096740273396425
11066,Level11,CA,HOUSEHOLD_2_088,8.182104272178709e-05,3.683080146673651
11067,Level11,TX,HOUSEHOLD_2_088,3.719138305535776e-05,1.1722513089005235
11068,Level11,WI,HOUSEHOLD_2_088,2.9753106444286207e-05,1.163265306122449
11069,Level11,CA,HOUSEHOLD_2_089,3.806647442136617e-05,3.6228391828182294
11070,Level11,TX,HOUSEHOLD_2_089,4.735098037779695e-05,4.4333157617290455
11071,Level11,WI,HOUSEHOLD_2_089,3.992337561265233e-05,3.778947368421053
11072,Level11,CA,HOUSEHOLD_2_090,0.00010512301830324294,3.8697698744769875
11073,Level11,TX,HOUSEHOLD_2_090,6.052537417459441e-05,2.776673640167364
11074,Level11,WI,HOUSEHOLD_2_090,4.459764412864851e-05,1.2595499738356881
11075,Level11,CA,HOUSEHOLD_2_091,5.9829036227862106e-05,1.8806078147612155
11076,Level11,TX,HOUSEHOLD_2_091,3.5897421736717264e-05,0.4920977011494253
11077,Level11,WI,HOUSEHOLD_2_091,2.1538453042030356e-05,0.7374461979913917
11078,Level11,CA,HOUSEHOLD_2_092,2.852584416268903e-05,0.8776150627615062
11079,Level11,TX,HOUSEHOLD_2_092,9.508614720896345e-06,0.399581589958159
11080,Level11,WI,HOUSEHOLD_2_092,1.2678152961195125e-05,0.7318992654774397
11081,Level11,CA,HOUSEHOLD_2_093,6.396704448602996e-05,4.615748031496063
11082,Level11,TX,HOUSEHOLD_2_093,4.235655648399282e-05,5.416579223504722
11083,Level11,WI,HOUSEHOLD_2_093,4.062771744382984e-05,2.958377239199157
11084,Level11,CA,HOUSEHOLD_2_094,2.535630592239025e-05,0.8424908424908425
11085,Level11,TX,HOUSEHOLD_2_094,1.1093383841045737e-05,0.5141806722689075
11086,Level11,WI,HOUSEHOLD_2_094,2.218676768209147e-05,0.4186289900575615
11087,Level11,CA,HOUSEHOLD_2_095,6.559450098988706e-05,2.8372759856630823
11088,Level11,TX,HOUSEHOLD_2_095,6.041598775384336e-05,1.8740100791936645
11089,Level11,WI,HOUSEHOLD_2_095,1.726171078681239e-05,0.6539568345323741
11090,Level11,CA,HOUSEHOLD_2_096,6.017587122048739e-05,6.774193548387097
11091,Level11,TX,HOUSEHOLD_2_096,3.3328174829808396e-05,3.090974212034384
11092,Level11,WI,HOUSEHOLD_2_096,3.6105522732292436e-05,3.194126074498567
11093,Level11,CA,HOUSEHOLD_2_097,4.532332965167989e-05,0.7594339622641509
11094,Level11,TX,HOUSEHOLD_2_097,1.608247181188641e-05,0.4439178515007899
11095,Level11,WI,HOUSEHOLD_2_097,1.7544514703876084e-05,0.26862539349422876
11096,Level11,CA,HOUSEHOLD_2_098,1.5738304780742854e-05,3.457112970711297
11097,Level11,TX,HOUSEHOLD_2_098,1.9441435317388235e-05,1.3101464435146444
11098,Level11,WI,HOUSEHOLD_2_098,5.554695804968067e-06,0.9042887029288703
11099,Level11,CA,HOUSEHOLD_2_099,3.644968976343599e-05,1.2646443514644352
11100,Level11,TX,HOUSEHOLD_2_099,2.5356305922390253e-05,0.7709205020920502
11101,Level11,WI,HOUSEHOLD_2_099,3.48649206432866e-05,1.0889121338912133
11102,Level11,CA,HOUSEHOLD_2_100,5.53228492852151e-05,1.3689167974882261
11103,Level11,TX,HOUSEHOLD_2_100,3.918701824369403e-05,0.5926701570680628
11104,Level11,WI,HOUSEHOLD_2_100,4.1492136963911324e-05,1.1295907660020987
11105,Level11,CA,HOUSEHOLD_2_101,2.395829410596217e-05,1.2741935483870968
11106,Level11,TX,HOUSEHOLD_2_101,5.989573526490543e-06,0.381021897810219
11107,Level11,WI,HOUSEHOLD_2_101,5.989573526490543e-06,0.375186846038864
11108,Level11,CA,HOUSEHOLD_2_102,0.00010520305714769489,12.156424581005586
11109,Level11,TX,HOUSEHOLD_2_102,4.036092129565653e-05,8.581005586592179
11110,Level11,WI,HOUSEHOLD_2_102,6.153386361468947e-05,4.80782122905028
11111,Level11,CA,HOUSEHOLD_2_103,9.460591414225152e-06,2.2914188615123194
11112,Level11,TX,HOUSEHOLD_2_103,7.3582377666195615e-06,2.2758620689655173
11113,Level11,WI,HOUSEHOLD_2_103,1.1037356649929343e-05,1.8976868327402134
11114,Level11,CA,HOUSEHOLD_2_104,3.314942141053229e-05,2.0183054393305437
11115,Level11,TX,HOUSEHOLD_2_104,1.0607814851370332e-05,1.0591004184100419
11116,Level11,WI,HOUSEHOLD_2_104,1.9889652846319372e-05,0.6283464566929133
11117,Level11,CA,HOUSEHOLD_2_105,3.9539189159282776e-05,1.6773012552301256
11118,Level11,TX,HOUSEHOLD_2_105,2.8995405383474042e-05,1.4081632653061225
11119,Level11,WI,HOUSEHOLD_2_105,1.7133648635689204e-05,0.7482993197278912
11120,Level11,CA,HOUSEHOLD_2_106,5.854574675514854e-05,1.3328100470957613
11121,Level11,TX,HOUSEHOLD_2_106,9.007037962330543e-06,0.5731578947368421
11122,Level11,WI,HOUSEHOLD_2_106,4.503518981165272e-06,0.30918635170603675
11123,Level11,CA,HOUSEHOLD_2_107,4.151614861724692e-05,1.456305599162742
11124,Level11,TX,HOUSEHOLD_2_107,1.2774199574537514e-05,0.5707497360084477
11125,Level11,WI,HOUSEHOLD_2_107,3.832259872361254e-05,0.9795490298898794
11126,Level11,CA,HOUSEHOLD_2_108,2.3691497957788872e-06,2.3776150627615062
11127,Level11,TX,HOUSEHOLD_2_108,0.0,0.4683411826268969
11128,Level11,WI,HOUSEHOLD_2_108,0.0,1.0475941422594142
11129,Level11,CA,HOUSEHOLD_2_109,8.776259294160642e-05,7.031630170316301
11130,Level11,TX,HOUSEHOLD_2_109,3.613753827007323e-05,3.2143727161997564
11131,Level11,WI,HOUSEHOLD_2_109,2.4780026242335927e-05,1.8655256723716382
11132,Level11,CA,HOUSEHOLD_2_110,0.00028839863229089004,31.871900826446282
11133,Level11,TX,HOUSEHOLD_2_110,0.00020805297226850132,17.994490358126722
11134,Level11,WI,HOUSEHOLD_2_110,0.0001370104939329155,13.837465564738292
11135,Level11,CA,HOUSEHOLD_2_111,9.106286129451011e-05,3.6666666666666665
11136,Level11,TX,HOUSEHOLD_2_111,6.87266877694416e-06,1.2353562005277046
11137,Level11,WI,HOUSEHOLD_2_111,5.15450158270812e-06,0.7892259414225942
11138,Level11,CA,HOUSEHOLD_2_112,4.2367228329919746e-05,2.9766323024054984
11139,Level11,TX,HOUSEHOLD_2_112,3.495296337218379e-05,2.983004758667573
11140,Level11,WI,HOUSEHOLD_2_112,2.0124433456711875e-05,1.7845417236662107
11141,Level11,CA,HOUSEHOLD_2_113,4.1630870960961426e-05,4.865515436944008
11142,Level11,TX,HOUSEHOLD_2_113,2.9091451996816423e-05,2.7531380753138075
11143,Level11,WI,HOUSEHOLD_2_113,2.206937737689522e-05,1.5656724228152799
11144,Level11,CA,HOUSEHOLD_2_114,4.912784272463111e-05,4.810365135453475
11145,Level11,TX,HOUSEHOLD_2_114,5.229738096492989e-05,2.6729191090269637
11146,Level11,WI,HOUSEHOLD_2_114,2.535630592239025e-05,1.1394799054373523
11147,Level11,CA,HOUSEHOLD_2_115,0.00024883276351679,19.94560669456067
11148,Level11,TX,HOUSEHOLD_2_115,7.847008310073044e-05,5.7322175732217575
11149,Level11,WI,HOUSEHOLD_2_115,5.98850634189785e-05,3.475418410041841
11150,Level11,CA,HOUSEHOLD_2_116,4.363717799522463e-05,1.8909386869234943
11151,Level11,TX,HOUSEHOLD_2_116,2.5580414686855817e-05,0.747014115092291
11152,Level11,WI,HOUSEHOLD_2_116,4.5141908270922035e-06,0.5223068552774756
11153,Level11,CA,HOUSEHOLD_2_117,7.875822294075762e-06,2.6778242677824267
11154,Level11,TX,HOUSEHOLD_2_117,1.4439007539138894e-05,2.425954997383569
11155,Level11,WI,HOUSEHOLD_2_117,2.1658511308708337e-05,2.670502092050209
11156,Level11,CA,HOUSEHOLD_2_118,6.113366939242953e-05,7.485164394546913
11157,Level11,TX,HOUSEHOLD_2_118,4.197237003062325e-05,5.294975688816856
11158,Level11,WI,HOUSEHOLD_2_118,7.755764027397775e-05,7.318672199170124
11159,Level11,CA,HOUSEHOLD_2_119,0.00012153098141590073,5.163461538461538
11160,Level11,TX,HOUSEHOLD_2_119,2.960370060130916e-05,2.065705128205128
11161,Level11,WI,HOUSEHOLD_2_119,2.0255163569316794e-05,0.797434526990914
11162,Level11,CA,HOUSEHOLD_2_120,9.320790232582344e-05,1.9965095986038395
11163,Level11,TX,HOUSEHOLD_2_120,5.507739682889566e-05,1.0227272727272727
11164,Level11,WI,HOUSEHOLD_2_120,2.9657059830943816e-05,0.8146853146853147
11165,Level11,CA,HOUSEHOLD_2_121,7.3582377666195615e-06,2.6248415716096325
11166,Level11,TX,HOUSEHOLD_2_121,1.2614121885633535e-05,1.3570977917981073
11167,Level11,WI,HOUSEHOLD_2_121,7.3582377666195615e-06,0.9546035805626598
11168,Level11,CA,HOUSEHOLD_2_122,9.098815837302158e-05,3.505268703898841
11169,Level11,TX,HOUSEHOLD_2_122,7.984675122530465e-05,1.463928383359663
11170,Level11,WI,HOUSEHOLD_2_122,2.2282814295433858e-05,0.6631299734748011
11171,Level11,CA,HOUSEHOLD_2_123,2.7469331415922772e-05,2.3078602620087336
11172,Level11,TX,HOUSEHOLD_2_123,2.0601998561942076e-05,0.8654708520179372
11173,Level11,WI,HOUSEHOLD_2_123,2.6412818669156514e-05,1.1131700860357379
11174,Level11,CA,HOUSEHOLD_2_124,8.452101974130084e-06,4.3825222396650965
11175,Level11,TX,HOUSEHOLD_2_124,8.452101974130084e-06,3.6359832635983262
11176,Level11,WI,HOUSEHOLD_2_124,0.0,1.5940282870612887
11177,Level11,CA,HOUSEHOLD_2_125,1.1845748978894438e-05,1.5966702470461869
11178,Level11,TX,HOUSEHOLD_2_125,2.3691497957788872e-06,0.5164420485175202
11179,Level11,WI,HOUSEHOLD_2_125,1.4214898774673324e-05,0.8204724409448819
11180,Level11,CA,HOUSEHOLD_2_126,5.9506212888572414e-05,2.266268260292165
11181,Level11,TX,HOUSEHOLD_2_126,2.603396813875043e-05,1.3463317911434236
11182,Level11,WI,HOUSEHOLD_2_126,2.603396813875043e-05,0.9735799207397622
11183,Level11,CA,HOUSEHOLD_2_127,2.7517354722593974e-05,2.6516516516516515
11184,Level11,TX,HOUSEHOLD_2_127,1.9873645077428978e-05,1.735933983495874
11185,Level11,WI,HOUSEHOLD_2_127,1.2229935432263986e-05,0.7908201655379985
11186,Level11,CA,HOUSEHOLD_2_128,4.7543073604481724e-05,3.7123430962343096
11187,Level11,TX,HOUSEHOLD_2_128,3.803445888358538e-05,1.8430962343096233
11188,Level11,WI,HOUSEHOLD_2_128,2.3771536802240862e-05,1.1605648535564854
11189,Level11,CA,HOUSEHOLD_2_129,5.044848365808894e-05,3.7393617021276597
11190,Level11,TX,HOUSEHOLD_2_129,2.5988612793560974e-05,2.598404255319149
11191,Level11,WI,HOUSEHOLD_2_129,2.140238700646198e-05,1.372340425531915
11192,Level11,CA,HOUSEHOLD_2_130,2.3390018310353045e-05,1.609865470852018
11193,Level11,TX,HOUSEHOLD_2_130,1.9137287708470675e-05,0.6646884272997032
11194,Level11,WI,HOUSEHOLD_2_130,1.7010922407529486e-05,0.33868378812199035
11195,Level11,CA,HOUSEHOLD_2_131,8.622584712812825e-05,2.25836820083682
11196,Level11,TX,HOUSEHOLD_2_131,3.832259872361254e-05,1.0277341705913134
11197,Level11,WI,HOUSEHOLD_2_131,4.151614861724692e-05,0.7782426778242678
11198,Level11,CA,HOUSEHOLD_2_132,9.46059141422515e-06,1.5517241379310345
11199,Level11,TX,HOUSEHOLD_2_132,4.730295707112576e-06,1.4382422802850356
11200,Level11,WI,HOUSEHOLD_2_132,7.358237766619562e-06,1.0369928400954653
11201,Level11,CA,HOUSEHOLD_2_133,3.447539826695358e-05,4.296743697478991
11202,Level11,TX,HOUSEHOLD_2_133,1.0607814851370332e-05,1.8581932773109244
11203,Level11,WI,HOUSEHOLD_2_133,1.1933791707791623e-05,1.3266596417281349
11204,Level11,CA,HOUSEHOLD_2_134,1.901722944179269e-05,0.6150627615062761
11205,Level11,TX,HOUSEHOLD_2_134,7.923845600746954e-06,0.20920502092050208
11206,Level11,WI,HOUSEHOLD_2_134,2.3771536802240862e-05,0.5954879328436516
11207,Level11,CA,HOUSEHOLD_2_135,0.00021567267026033072,7.2552301255230125
11208,Level11,TX,HOUSEHOLD_2_135,0.00010650502235078061,3.38336820083682
11209,Level11,WI,HOUSEHOLD_2_135,8.254139232185497e-05,1.4960753532182103
11210,Level11,CA,HOUSEHOLD_2_136,7.925713173784168e-05,3.967573221757322
11211,Level11,TX,HOUSEHOLD_2_136,4.027821448972282e-05,2.811844863731656
11212,Level11,WI,HOUSEHOLD_2_136,0.00012213394071077243,4.726464435146443
11213,Level11,CA,HOUSEHOLD_2_137,3.1375227025179855e-05,3.1694560669456067
11214,Level11,TX,HOUSEHOLD_2_137,1.4903232836960434e-05,2.0768828451882846
11215,Level11,WI,HOUSEHOLD_2_137,1.1765710134442447e-05,1.4225941422594142
11216,Level11,CA,HOUSEHOLD_2_138,1.1149411032162128e-05,1.1044071353620146
11217,Level11,TX,HOUSEHOLD_2_138,4.77831901378377e-06,0.4272965879265092
11218,Level11,WI,HOUSEHOLD_2_138,1.1149411032162128e-05,0.5506561679790026
11219,Level11,CA,HOUSEHOLD_2_139,0.00011218244438390836,4.918225547835382
11220,Level11,TX,HOUSEHOLD_2_139,4.674268515996183e-05,2.2494658119658117
11221,Level11,WI,HOUSEHOLD_2_139,2.4929432085312975e-05,1.1137820512820513
11222,Level11,CA,HOUSEHOLD_2_140,0.00022128872917937867,12.644351464435147
11223,Level11,TX,HOUSEHOLD_2_140,9.297845763839439e-05,4.147489539748954
11224,Level11,WI,HOUSEHOLD_2_140,9.11188884856265e-05,3.649398220826792
11225,Level11,CA,HOUSEHOLD_2_141,1.9929672268545372e-05,0.5140285865537322
11226,Level11,TX,HOUSEHOLD_2_141,7.971868907418148e-06,0.48090005232862376
11227,Level11,WI,HOUSEHOLD_2_141,1.5943737814836296e-05,0.543694400837258
11228,Level11,CA,HOUSEHOLD_2_142,6.0442667368660675e-05,26.635460251046027
11229,Level11,TX,HOUSEHOLD_2_142,7.62103197257026e-05,15.432531380753138
11230,Level11,WI,HOUSEHOLD_2_142,0.00016188123086563036,18.385983263598327
11231,Level11,CA,HOUSEHOLD_2_143,0.00012753923067276342,4.38336820083682
11232,Level11,TX,HOUSEHOLD_2_143,2.757604987519209e-05,1.445316588173731
11233,Level11,WI,HOUSEHOLD_2_143,3.619356546118962e-05,1.5658995815899581
11234,Level11,CA,HOUSEHOLD_2_144,2.1322348162009985e-05,1.0554973821989528
11235,Level11,TX,HOUSEHOLD_2_144,1.0661174081004992e-05,0.647244094488189
11236,Level11,WI,HOUSEHOLD_2_144,1.0661174081004994e-05,0.5949764521193093
11237,Level11,CA,HOUSEHOLD_2_145,5.1899854704151684e-05,6.796548117154812
11238,Level11,TX,HOUSEHOLD_2_145,4.0248866913423756e-05,3.8692468619246863
11239,Level11,WI,HOUSEHOLD_2_145,4.87223125794077e-05,4.0366108786610875
11240,Level11,CA,HOUSEHOLD_2_146,8.458238285538071e-05,2.6488833746898264
11241,Level11,TX,HOUSEHOLD_2_146,3.624959265230601e-05,1.3206388206388207
11242,Level11,WI,HOUSEHOLD_2_146,6.21421588325246e-05,1.3997509339975094
11243,Level11,CA,HOUSEHOLD_2_147,1.0591807082479937e-05,0.627092050209205
11244,Level11,TX,HOUSEHOLD_2_147,4.236722832991974e-06,0.3953732912723449
11245,Level11,WI,HOUSEHOLD_2_147,7.414264957735954e-06,0.20972803347280336
11246,Level11,CA,HOUSEHOLD_2_148,3.48649206432866e-05,3.141109298531811
11247,Level11,TX,HOUSEHOLD_2_148,2.218676768209147e-05,2.302610114192496
11248,Level11,WI,HOUSEHOLD_2_148,2.535630592239025e-05,1.2249388753056234
11249,Level11,CA,HOUSEHOLD_2_149,1.9017229441792687e-05,0.8759168704156479
11250,Level11,TX,HOUSEHOLD_2_149,3.1695382402987812e-06,0.320253164556962
11251,Level11,WI,HOUSEHOLD_2_149,3.1695382402987812e-06,0.30018999366687776
11252,Level11,CA,HOUSEHOLD_2_150,8.182104272178706e-05,3.5309932785660942
11253,Level11,TX,HOUSEHOLD_2_150,3.161267559705409e-05,1.1258426966292134
11254,Level11,WI,HOUSEHOLD_2_150,1.673612237491099e-05,0.6399694889397407
11255,Level11,CA,HOUSEHOLD_2_151,2.2506923059899428e-05,2.0169753086419755
11256,Level11,TX,HOUSEHOLD_2_151,2.9614372447236092e-05,1.4031007751937985
11257,Level11,WI,HOUSEHOLD_2_151,1.0661174081004992e-05,0.740340030911901
11258,Level11,CA,HOUSEHOLD_2_152,0.0002008334684989319,4.082635983263598
11259,Level11,TX,HOUSEHOLD_2_152,3.347224474982198e-05,0.6893305439330544
11260,Level11,WI,HOUSEHOLD_2_152,1.859569152767888e-05,0.3652312599681021
11261,Level11,CA,HOUSEHOLD_2_153,0.00021480825074024926,6.247109826589595
11262,Level11,TX,HOUSEHOLD_2_153,5.834298168253683e-05,1.6488439306358382
11263,Level11,WI,HOUSEHOLD_2_153,5.303907425685167e-05,1.2551020408163265
11264,Level11,CA,HOUSEHOLD_2_154,1.9059916825500408e-05,3.4806485355648538
11265,Level11,TX,HOUSEHOLD_2_154,1.9561493584066215e-05,3.706589958158996
11266,Level11,WI,HOUSEHOLD_2_154,1.2539418964145012e-05,1.8723849372384938
11267,Level11,CA,HOUSEHOLD_2_155,0.00011198501523426012,4.645397489539749
11268,Level11,TX,HOUSEHOLD_2_155,4.6961458001463937e-05,1.5172774869109948
11269,Level11,WI,HOUSEHOLD_2_155,2.5286938923865196e-05,0.9843096234309623
11270,Level11,CA,HOUSEHOLD_2_156,4.3610498380407314e-05,2.0385690329793182
11271,Level11,TX,HOUSEHOLD_2_156,2.7752135332986467e-05,1.0815187046342825
11272,Level11,WI,HOUSEHOLD_2_156,1.189377228556563e-05,0.9759288330716902
11273,Level11,CA,HOUSEHOLD_2_157,2.6268748749142935e-05,1.3501199040767387
11274,Level11,TX,HOUSEHOLD_2_157,1.4593749305079405e-05,0.8599033816425121
11275,Level11,WI,HOUSEHOLD_2_157,1.6053124235587347e-05,0.3973429951690821
11276,Level11,CA,HOUSEHOLD_2_158,0.0,1.466701625589932
11277,Level11,TX,HOUSEHOLD_2_158,0.0,0.5007915567282322
11278,Level11,WI,HOUSEHOLD_2_158,0.0,0.4859392575928009
11279,Level11,CA,HOUSEHOLD_2_159,7.339562036247433e-05,7.990745781164943
11280,Level11,TX,HOUSEHOLD_2_159,8.073518239872176e-05,6.2727272727272725
11281,Level11,WI,HOUSEHOLD_2_159,6.186202287694265e-05,5.714441416893733
11282,Level11,CA,HOUSEHOLD_2_160,0.00013525764323941695,15.97550353837779
11283,Level11,TX,HOUSEHOLD_2_160,6.395904060158477e-05,7.410451823625476
11284,Level11,WI,HOUSEHOLD_2_160,3.774631904355822e-05,4.142779291553134
11285,Level11,CA,HOUSEHOLD_2_161,1.1707014981844322e-05,0.9476702508960574
11286,Level11,TX,HOUSEHOLD_2_161,2.9267537454610804e-05,0.4924406047516199
11287,Level11,WI,HOUSEHOLD_2_161,1.4633768727305402e-05,0.1955104996379435
11288,Level11,CA,HOUSEHOLD_2_162,4.130804762167175e-05,0.9345271404588696
11289,Level11,TX,HOUSEHOLD_2_162,4.130804762167175e-05,0.4860335195530726
11290,Level11,WI,HOUSEHOLD_2_162,1.6946891331967896e-05,0.49747899159663866
11291,Level11,CA,HOUSEHOLD_2_163,4.258066524845838e-05,4.754707112970712
11292,Level11,TX,HOUSEHOLD_2_163,2.5548399149075032e-05,0.9261393399685699
11293,Level11,WI,HOUSEHOLD_2_163,4.045163198603546e-05,2.1255230125523012
11294,Level11,CA,HOUSEHOLD_2_164,6.327337450077939e-05,3.9844271412680756
11295,Level11,TX,HOUSEHOLD_2_164,4.9714794250612374e-05,1.2359550561797752
11296,Level11,WI,HOUSEHOLD_2_164,2.7117160500334023e-05,0.7448512585812357
11297,Level11,CA,HOUSEHOLD_2_165,6.232358021328244e-05,1.76521116678597
11298,Level11,TX,HOUSEHOLD_2_165,2.3371342579980914e-05,0.8702508960573476
11299,Level11,WI,HOUSEHOLD_2_165,2.3371342579980914e-05,1.082319255547602
11300,Level11,CA,HOUSEHOLD_2_166,0.00010864205949764875,4.339958158995816
11301,Level11,TX,HOUSEHOLD_2_166,3.537183332481587e-05,1.1804393305439331
11302,Level11,WI,HOUSEHOLD_2_166,4.0424952371218134e-05,0.8985355648535565
11303,Level11,CA,HOUSEHOLD_2_167,9.835173206260461e-05,7.036656891495602
11304,Level11,TX,HOUSEHOLD_2_167,3.995539115043312e-05,4.586924219910847
11305,Level11,WI,HOUSEHOLD_2_167,2.381956010891205e-05,2.8525073746312684
11306,Level11,CA,HOUSEHOLD_2_168,3.147660956148571e-05,1.3195606694560669
11307,Level11,TX,HOUSEHOLD_2_168,2.221878321987227e-05,1.354602510460251
11308,Level11,WI,HOUSEHOLD_2_168,5.554695804968067e-06,0.7965481171548117
11309,Level11,CA,HOUSEHOLD_2_169,4.206841664396565e-05,1.785540211210398
11310,Level11,TX,HOUSEHOLD_2_169,1.0906626537324426e-05,0.6892332789559543
11311,Level11,WI,HOUSEHOLD_2_169,1.2464716042656488e-05,0.5418359057676686
11312,Level11,CA,HOUSEHOLD_2_170,4.76391202178241e-05,4.977498691784406
11313,Level11,TX,HOUSEHOLD_2_170,2.151444138869476e-05,3.3702928870292888
11314,Level11,WI,HOUSEHOLD_2_170,2.7277238189237997e-05,3.049686192468619
11315,Level11,CA,HOUSEHOLD_2_171,9.086009622189842e-05,7.728710462287105
11316,Level11,TX,HOUSEHOLD_2_171,3.6137538270073224e-05,2.1170731707317074
11317,Level11,WI,HOUSEHOLD_2_171,1.6520017494890618e-05,1.5321992709599028
11318,Level11,CA,HOUSEHOLD_2_172,0.00015213783553434153,11.513598326359833
11319,Level11,TX,HOUSEHOLD_2_172,7.448414864702137e-05,6.7594142259414225
11320,Level11,WI,HOUSEHOLD_2_172,3.803445888358538e-05,2.0015690376569037
11321,Level11,CA,HOUSEHOLD_2_173,9.306916832877331e-05,3.477297297297297
11322,Level11,TX,HOUSEHOLD_2_173,2.9299552992391596e-05,1.321254732287723
11323,Level11,WI,HOUSEHOLD_2_173,3.27465592267906e-05,0.8950784207679827
11324,Level11,CA,HOUSEHOLD_2_174,1.165098779072793e-05,1.3781380753138075
11325,Level11,TX,HOUSEHOLD_2_174,8.473445665983948e-06,0.71503404924044
11326,Level11,WI,HOUSEHOLD_2_174,8.473445665983948e-06,0.5434100418410042
11327,Level11,CA,HOUSEHOLD_2_175,2.0706049059729665e-05,1.0808909730363423
11328,Level11,TX,HOUSEHOLD_2_175,1.4334957041351306e-05,0.5530921820303384
11329,Level11,WI,HOUSEHOLD_2_175,3.1855460091891795e-06,0.5104602510460251
11330,Level11,CA,HOUSEHOLD_2_176,0.0006537065902156967,43.41370292887029
11331,Level11,TX,HOUSEHOLD_2_176,0.0003288422603924803,16.946652719665273
11332,Level11,WI,HOUSEHOLD_2_176,0.00020950434331456404,7.860355648535565
11333,Level11,CA,HOUSEHOLD_2_177,2.385157564669285e-05,3.1297798377752026
11334,Level11,TX,HOUSEHOLD_2_177,3.100704834070071e-05,2.4748283752860414
11335,Level11,WI,HOUSEHOLD_2_177,3.975262607782142e-06,1.038327526132404
11336,Level11,CA,HOUSEHOLD_2_178,0.00018011941555475702,4.522162162162163
11337,Level11,TX,HOUSEHOLD_2_178,8.170365241659082e-05,2.6814494321254734
11338,Level11,WI,HOUSEHOLD_2_178,4.642252978215387e-05,1.4289573203673689
11339,Level11,CA,HOUSEHOLD_2_179,2.8669914082702613e-05,2.6835774058577404
11340,Level11,TX,HOUSEHOLD_2_179,1.752050305054049e-05,1.9388075313807531
11341,Level11,WI,HOUSEHOLD_2_179,2.707714107810803e-05,1.034013605442177
11342,Level11,CA,HOUSEHOLD_2_180,3.258114561492317e-05,6.493556701030927
11343,Level11,TX,HOUSEHOLD_2_180,6.591999229065851e-05,6.936936936936937
11344,Level11,WI,HOUSEHOLD_2_180,4.3946661527105666e-05,5.108387096774194
11345,Level11,CA,HOUSEHOLD_2_182,4.283145362774128e-05,2.5397489539748954
11346,Level11,TX,HOUSEHOLD_2_182,6.517829899873672e-05,1.469142259414226
11347,Level11,WI,HOUSEHOLD_2_182,1.6760134028246593e-05,0.7509157509157509
11348,Level11,CA,HOUSEHOLD_2_183,7.027677339032847e-05,5.273535564853557
11349,Level11,TX,HOUSEHOLD_2_183,3.314942141053229e-05,3.2792887029288704
11350,Level11,WI,HOUSEHOLD_2_183,2.6519537128425835e-05,1.7751046025104602
11351,Level11,CA,HOUSEHOLD_2_184,5.2033252778238325e-05,9.348326359832637
11352,Level11,TX,HOUSEHOLD_2_184,1.681882918084471e-05,2.805962343096234
11353,Level11,WI,HOUSEHOLD_2_184,2.680500900697126e-05,2.3158995815899583
11354,Level11,CA,HOUSEHOLD_2_185,6.22061899080862e-05,13.842273819055244
11355,Level11,TX,HOUSEHOLD_2_185,0.00010120111492509542,6.804643714971977
11356,Level11,WI,HOUSEHOLD_2_185,3.342422144315079e-05,2.4863782051282053
11357,Level11,CA,HOUSEHOLD_2_186,8.786664343939401e-05,2.488421052631579
11358,Level11,TX,HOUSEHOLD_2_186,6.124038785169884e-05,0.8214285714285714
11359,Level11,WI,HOUSEHOLD_2_186,4.792726005785127e-05,0.8202959830866807
11360,Level11,CA,HOUSEHOLD_2_187,6.66323380062812e-05,4.469198312236287
11361,Level11,TX,HOUSEHOLD_2_187,3.10950910695979e-05,3.5574324324324325
11362,Level11,WI,HOUSEHOLD_2_187,5.597116392527621e-05,2.7263513513513513
